H1	H2	H3	Angle
5gt4G_6	5gt4G_7	5gt4H_3	 93.769 
5gt4G_6	5gt4G_7	5gt4G_6	 0.000 
5gt4G_6	5gt4G_7	5gt4H_1	 21.273 
5gt4G_6	5gt4G_7	5gt4G_7	 90.000 
5gt4G_6	5gt4G_7	5gt4H_6	 35.886 
5gt4G_6	5gt4G_7	5gt4H_12	 33.317 
5gt4G_6	5gt4G_7	5gt4H_9	 34.651 
5gt4G_6	5gt4G_7	5gt4H_11	 10.770 
5gt4G_6	5gt4G_7	5gt4H_8	 69.151 
5gt4G_6	5gt4G_7	5gt4G_5	 31.329 
5gt4G_6	5gt4G_7	5gt4H_13	 86.864 
5gt4G_6	5gt4G_7	5gt4G_2	 78.103 
5gt4G_6	5gt4G_7	5gt4H_4	 47.803 
5gt4G_6	5gt4H_6	5gt4H_14	 99.560 
5gt4G_6	5gt4H_6	5gt4H_10	 42.345 
5gt4G_6	5gt4H_6	5gt4H_3	 69.157 
5gt4G_6	5gt4H_6	5gt4G_6	 0.000 
5gt4G_6	5gt4H_6	5gt4H_1	 58.498 
5gt4G_6	5gt4H_6	5gt4G_7	 34.512 
5gt4G_6	5gt4H_6	5gt4H_6	 90.000 
5gt4G_6	5gt4H_6	5gt4H_12	 70.248 
5gt4G_6	5gt4H_6	5gt4H_9	 36.744 
5gt4G_6	5gt4H_6	5gt4H_11	 74.610 
5gt4G_6	5gt4H_6	5gt4H_8	 46.585 
5gt4G_6	5gt4H_6	5gt4G_5	 127.715 
5gt4G_6	5gt4H_6	5gt4H_13	 84.295 
5gt4G_6	5gt4H_6	5gt4G_2	 49.597 
5gt4G_6	5gt4H_6	5gt4H_4	 54.532 
5gt4G_6	5gt4H_12	5gt4H_14	 78.584 
5gt4G_6	5gt4H_12	5gt4H_10	 40.273 
5gt4G_6	5gt4H_12	5gt4H_3	 78.621 
5gt4G_6	5gt4H_12	5gt4G_6	 0.000 
5gt4G_6	5gt4H_12	5gt4H_1	 46.563 
5gt4G_6	5gt4H_12	5gt4G_7	 31.840 
5gt4G_6	5gt4H_12	5gt4H_6	 69.262 
5gt4G_6	5gt4H_12	5gt4H_12	 90.000 
5gt4G_6	5gt4H_12	5gt4H_9	 43.693 
5gt4G_6	5gt4H_12	5gt4H_11	 68.774 
5gt4G_6	5gt4H_12	5gt4H_8	 55.225 
5gt4G_6	5gt4H_12	5gt4G_5	 93.276 
5gt4G_6	5gt4H_12	5gt4H_13	 76.852 
5gt4G_6	5gt4H_12	5gt4G_2	 36.595 
5gt4G_6	5gt4H_12	5gt4H_4	 46.154 
5gt4G_6	5gt4H_9	5gt4H_14	 69.424 
5gt4G_6	5gt4H_9	5gt4H_10	 38.263 
5gt4G_6	5gt4H_9	5gt4H_3	 103.871 
5gt4G_6	5gt4H_9	5gt4G_6	 0.000 
5gt4G_6	5gt4H_9	5gt4H_1	 33.174 
5gt4G_6	5gt4H_9	5gt4G_7	 52.217 
5gt4G_6	5gt4H_9	5gt4H_6	 59.356 
5gt4G_6	5gt4H_9	5gt4H_12	 91.211 
5gt4G_6	5gt4H_9	5gt4H_9	 90.000 
5gt4G_6	5gt4H_9	5gt4H_11	 56.195 
5gt4G_6	5gt4H_9	5gt4H_8	 89.533 
5gt4G_6	5gt4H_9	5gt4G_5	 66.039 
5gt4G_6	5gt4H_9	5gt4H_13	 80.369 
5gt4G_6	5gt4H_9	5gt4G_2	 40.864 
5gt4G_6	5gt4H_9	5gt4H_4	 44.154 
5gt4G_6	5gt4H_11	5gt4H_14	 47.591 
5gt4G_6	5gt4H_11	5gt4H_10	 9.136 
5gt4G_6	5gt4H_11	5gt4H_3	 30.725 
5gt4G_6	5gt4H_11	5gt4G_6	 0.000 
5gt4G_6	5gt4H_11	5gt4H_1	 51.123 
5gt4G_6	5gt4H_11	5gt4G_7	 8.226 
5gt4G_6	5gt4H_11	5gt4H_6	 49.795 
5gt4G_6	5gt4H_11	5gt4H_12	 47.996 
5gt4G_6	5gt4H_11	5gt4H_9	 27.238 
5gt4G_6	5gt4H_11	5gt4H_11	 90.000 
5gt4G_6	5gt4H_11	5gt4H_8	 20.555 
5gt4G_6	5gt4H_11	5gt4G_5	 85.137 
5gt4G_6	5gt4H_11	5gt4H_13	 38.214 
5gt4G_6	5gt4H_11	5gt4G_2	 24.059 
5gt4G_6	5gt4H_11	5gt4H_4	 32.615 
5gt4G_6	5gt4H_8	5gt4H_14	 69.538 
5gt4G_6	5gt4H_8	5gt4H_10	 17.936 
5gt4G_6	5gt4H_8	5gt4H_3	 149.206 
5gt4G_6	5gt4H_8	5gt4G_6	 0.000 
5gt4G_6	5gt4H_8	5gt4H_1	 14.439 
5gt4G_6	5gt4H_8	5gt4G_7	 62.631 
5gt4G_6	5gt4H_8	5gt4H_6	 45.574 
5gt4G_6	5gt4H_8	5gt4H_12	 54.362 
5gt4G_6	5gt4H_8	5gt4H_9	 43.127 
5gt4G_6	5gt4H_8	5gt4H_11	 25.834 
5gt4G_6	5gt4H_8	5gt4H_8	 90.000 
5gt4G_6	5gt4H_8	5gt4G_5	 45.591 
5gt4G_6	5gt4H_8	5gt4H_13	 100.130 
5gt4G_6	5gt4H_8	5gt4G_2	 57.166 
5gt4G_6	5gt4H_8	5gt4H_4	 45.470 
5gt4G_6	5gt4G_5	5gt4H_14	 57.082 
5gt4G_6	5gt4G_5	5gt4H_10	 21.718 
5gt4G_6	5gt4G_5	5gt4H_3	 46.013 
5gt4G_6	5gt4G_5	5gt4G_6	 0.000 
5gt4G_6	5gt4G_5	5gt4H_1	 42.961 
5gt4G_6	5gt4G_5	5gt4G_7	 20.017 
5gt4G_6	5gt4G_5	5gt4H_6	 32.601 
5gt4G_6	5gt4G_5	5gt4H_12	 43.182 
5gt4G_6	5gt4G_5	5gt4H_9	 25.645 
5gt4G_6	5gt4G_5	5gt4H_11	 58.951 
5gt4G_6	5gt4G_5	5gt4H_8	 29.662 
5gt4G_6	5gt4G_5	5gt4G_5	 90.000 
5gt4G_6	5gt4G_5	5gt4H_13	 54.475 
5gt4G_6	5gt4G_5	5gt4G_2	 32.106 
5gt4G_6	5gt4G_5	5gt4H_4	 33.846 
5gt4G_6	5gt4H_13	5gt4H_14	 53.873 
5gt4G_6	5gt4H_13	5gt4H_10	 19.875 
5gt4G_6	5gt4H_13	5gt4H_3	 81.317 
5gt4G_6	5gt4H_13	5gt4G_6	 0.000 
5gt4G_6	5gt4H_13	5gt4H_1	 24.818 
5gt4G_6	5gt4H_13	5gt4G_7	 37.778 
5gt4G_6	5gt4H_13	5gt4H_6	 39.168 
5gt4G_6	5gt4H_13	5gt4H_12	 38.465 
5gt4G_6	5gt4H_13	5gt4H_9	 25.795 
5gt4G_6	5gt4H_13	5gt4H_11	 29.715 
5gt4G_6	5gt4H_13	5gt4H_8	 39.461 
5gt4G_6	5gt4H_13	5gt4G_5	 49.330 
5gt4G_6	5gt4H_13	5gt4H_13	 90.000 
5gt4G_6	5gt4H_13	5gt4G_2	 40.642 
5gt4G_6	5gt4H_13	5gt4H_4	 26.093 
5gt4G_6	5gt4G_2	5gt4H_14	 72.765 
5gt4G_6	5gt4G_2	5gt4H_10	 23.919 
5gt4G_6	5gt4G_2	5gt4H_3	 81.171 
5gt4G_6	5gt4G_2	5gt4G_6	 0.000 
5gt4G_6	5gt4G_2	5gt4H_1	 36.434 
5gt4G_6	5gt4G_2	5gt4G_7	 66.761 
5gt4G_6	5gt4G_2	5gt4H_6	 47.716 
5gt4G_6	5gt4G_2	5gt4H_12	 35.653 
5gt4G_6	5gt4G_2	5gt4H_9	 26.231 
5gt4G_6	5gt4G_2	5gt4H_11	 29.999 
5gt4G_6	5gt4G_2	5gt4H_8	 56.129 
5gt4G_6	5gt4G_2	5gt4G_5	 49.299 
5gt4G_6	5gt4G_2	5gt4H_13	 94.511 
5gt4G_6	5gt4G_2	5gt4G_2	 90.000 
5gt4G_6	5gt4G_2	5gt4H_4	 52.447 
5gt4G_6	5gt4H_4	5gt4H_14	 130.810 
5gt4G_6	5gt4H_4	5gt4H_10	 41.785 
5gt4G_6	5gt4H_4	5gt4H_3	 90.198 
5gt4G_6	5gt4H_4	5gt4G_6	 0.000 
5gt4G_6	5gt4H_4	5gt4H_1	 54.358 
5gt4G_6	5gt4H_4	5gt4G_7	 61.065 
5gt4G_6	5gt4H_4	5gt4H_6	 84.491 
5gt4G_6	5gt4H_4	5gt4H_12	 62.505 
5gt4G_6	5gt4H_4	5gt4H_9	 36.298 
5gt4G_6	5gt4H_4	5gt4H_11	 56.263 
5gt4G_6	5gt4H_4	5gt4H_8	 62.399 
5gt4G_6	5gt4H_4	5gt4G_5	 88.059 
5gt4G_6	5gt4H_4	5gt4H_13	 122.128 
5gt4G_6	5gt4H_4	5gt4G_2	 85.811 
5gt4G_6	5gt4H_4	5gt4H_4	 90.000 
5gt4H_1	5gt4H_14	5gt4H_14	 90.000 
5gt4H_1	5gt4H_14	5gt4H_10	 14.687 
5gt4H_1	5gt4H_14	5gt4H_3	 117.235 
5gt4H_1	5gt4H_14	5gt4G_6	 38.144 
5gt4H_1	5gt4H_14	5gt4H_1	 0.000 
5gt4H_1	5gt4H_14	5gt4G_7	 72.985 
5gt4H_1	5gt4H_14	5gt4H_6	 24.125 
5gt4H_1	5gt4H_14	5gt4H_12	 57.482 
5gt4H_1	5gt4H_14	5gt4H_9	 60.030 
5gt4H_1	5gt4H_14	5gt4H_11	 20.246 
5gt4H_1	5gt4H_14	5gt4H_8	 85.432 
5gt4H_1	5gt4H_14	5gt4G_5	 41.496 
5gt4H_1	5gt4H_14	5gt4H_13	 135.470 
5gt4H_1	5gt4H_14	5gt4G_2	 69.369 
5gt4H_1	5gt4H_14	5gt4H_4	 40.145 
5gt4H_1	5gt4H_10	5gt4H_14	 116.163 
5gt4H_1	5gt4H_10	5gt4H_10	 90.000 
5gt4H_1	5gt4H_10	5gt4H_3	 142.788 
5gt4H_1	5gt4H_10	5gt4G_6	 122.990 
5gt4H_1	5gt4H_10	5gt4H_1	 0.000 
5gt4H_1	5gt4H_10	5gt4G_7	 114.912 
5gt4H_1	5gt4H_10	5gt4H_6	 112.580 
5gt4H_1	5gt4H_10	5gt4H_12	 154.800 
5gt4H_1	5gt4H_10	5gt4H_9	 161.972 
5gt4H_1	5gt4H_10	5gt4H_11	 67.992 
5gt4H_1	5gt4H_10	5gt4H_8	 143.631 
5gt4H_1	5gt4H_10	5gt4G_5	 90.961 
5gt4H_1	5gt4H_10	5gt4H_13	 123.910 
5gt4H_1	5gt4H_10	5gt4G_2	 100.745 
5gt4H_1	5gt4H_10	5gt4H_4	 107.284 
5gt4H_1	5gt4H_3	5gt4H_14	 35.214 
5gt4H_1	5gt4H_3	5gt4H_10	 6.361 
5gt4H_1	5gt4H_3	5gt4H_3	 90.000 
5gt4H_1	5gt4H_3	5gt4G_6	 15.222 
5gt4H_1	5gt4H_3	5gt4H_1	 0.000 
5gt4H_1	5gt4H_3	5gt4G_7	 45.288 
5gt4H_1	5gt4H_3	5gt4H_6	 19.460 
5gt4H_1	5gt4H_3	5gt4H_12	 28.885 
5gt4H_1	5gt4H_3	5gt4H_9	 30.699 
5gt4H_1	5gt4H_3	5gt4H_11	 13.366 
5gt4H_1	5gt4H_3	5gt4H_8	 33.252 
5gt4H_1	5gt4H_3	5gt4G_5	 25.442 
5gt4H_1	5gt4H_3	5gt4H_13	 57.849 
5gt4H_1	5gt4H_3	5gt4G_2	 38.066 
5gt4H_1	5gt4H_3	5gt4H_4	 18.489 
5gt4H_1	5gt4G_6	5gt4H_14	 88.980 
5gt4H_1	5gt4G_6	5gt4H_10	 22.555 
5gt4H_1	5gt4G_6	5gt4H_3	 139.053 
5gt4H_1	5gt4G_6	5gt4G_6	 90.000 
5gt4H_1	5gt4G_6	5gt4H_1	 0.000 
5gt4H_1	5gt4G_6	5gt4G_7	 138.210 
5gt4H_1	5gt4G_6	5gt4H_6	 63.059 
5gt4H_1	5gt4G_6	5gt4H_12	 86.523 
5gt4H_1	5gt4G_6	5gt4H_9	 124.477 
5gt4H_1	5gt4G_6	5gt4H_11	 28.048 
5gt4H_1	5gt4G_6	5gt4H_8	 150.878 
5gt4H_1	5gt4G_6	5gt4G_5	 46.989 
5gt4H_1	5gt4G_6	5gt4H_13	 113.814 
5gt4H_1	5gt4G_6	5gt4G_2	 105.908 
5gt4H_1	5gt4G_6	5gt4H_4	 83.995 
5gt4H_1	5gt4H_1	5gt4H_14	 90.000 
5gt4H_1	5gt4H_1	5gt4H_10	 90.000 
5gt4H_1	5gt4H_1	5gt4H_3	 90.000 
5gt4H_1	5gt4H_1	5gt4G_6	 90.000 
5gt4H_1	5gt4H_1	5gt4H_1	 90.000 
5gt4H_1	5gt4H_1	5gt4G_7	 90.000 
5gt4H_1	5gt4H_1	5gt4H_6	 90.000 
5gt4H_1	5gt4H_1	5gt4H_12	 90.000 
5gt4H_1	5gt4H_1	5gt4H_9	 90.000 
5gt4H_1	5gt4H_1	5gt4H_11	 90.000 
5gt4H_1	5gt4H_1	5gt4H_8	 90.000 
5gt4H_1	5gt4H_1	5gt4G_5	 90.000 
5gt4H_1	5gt4H_1	5gt4H_13	 90.000 
5gt4H_1	5gt4H_1	5gt4G_2	 90.000 
5gt4H_1	5gt4H_1	5gt4H_4	 90.000 
5gt4H_1	5gt4G_7	5gt4H_14	 57.434 
5gt4H_1	5gt4G_7	5gt4H_10	 13.050 
5gt4H_1	5gt4G_7	5gt4H_3	 105.036 
5gt4H_1	5gt4G_7	5gt4G_6	 21.273 
5gt4H_1	5gt4G_7	5gt4H_1	 0.000 
5gt4H_1	5gt4G_7	5gt4G_7	 90.000 
5gt4H_1	5gt4G_7	5gt4H_6	 34.540 
5gt4H_1	5gt4G_7	5gt4H_12	 45.936 
5gt4H_1	5gt4G_7	5gt4H_9	 54.658 
5gt4H_1	5gt4G_7	5gt4H_11	 13.846 
5gt4H_1	5gt4G_7	5gt4H_8	 85.724 
5gt4H_1	5gt4G_7	5gt4G_5	 29.021 
5gt4H_1	5gt4G_7	5gt4H_13	 86.318 
5gt4H_1	5gt4G_7	5gt4G_2	 59.814 
5gt4H_1	5gt4G_7	5gt4H_4	 39.351 
5gt4H_1	5gt4H_6	5gt4H_14	 140.741 
5gt4H_1	5gt4H_6	5gt4H_10	 23.818 
5gt4H_1	5gt4H_6	5gt4H_3	 127.315 
5gt4H_1	5gt4H_6	5gt4G_6	 58.498 
5gt4H_1	5gt4H_6	5gt4H_1	 0.000 
5gt4H_1	5gt4H_6	5gt4G_7	 84.887 
5gt4H_1	5gt4H_6	5gt4H_6	 90.000 
5gt4H_1	5gt4H_6	5gt4H_12	 102.535 
5gt4H_1	5gt4H_6	5gt4H_9	 86.258 
5gt4H_1	5gt4H_6	5gt4H_11	 32.973 
5gt4H_1	5gt4H_6	5gt4H_8	 105.075 
5gt4H_1	5gt4H_6	5gt4G_5	 75.265 
5gt4H_1	5gt4H_6	5gt4H_13	 133.920 
5gt4H_1	5gt4H_6	5gt4G_2	 84.545 
5gt4H_1	5gt4H_6	5gt4H_4	 88.788 
5gt4H_1	5gt4H_12	5gt4H_14	 83.221 
5gt4H_1	5gt4H_12	5gt4H_10	 8.143 
5gt4H_1	5gt4H_12	5gt4H_3	 118.700 
5gt4H_1	5gt4H_12	5gt4G_6	 46.563 
5gt4H_1	5gt4H_12	5gt4H_1	 0.000 
5gt4H_1	5gt4H_12	5gt4G_7	 73.766 
5gt4H_1	5gt4H_12	5gt4H_6	 47.944 
5gt4H_1	5gt4H_12	5gt4H_12	 90.000 
5gt4H_1	5gt4H_12	5gt4H_9	 86.266 
5gt4H_1	5gt4H_12	5gt4H_11	 26.038 
5gt4H_1	5gt4H_12	5gt4H_8	 100.068 
5gt4H_1	5gt4H_12	5gt4G_5	 50.689 
5gt4H_1	5gt4H_12	5gt4H_13	 100.390 
5gt4H_1	5gt4H_12	5gt4G_2	 64.175 
5gt4H_1	5gt4H_12	5gt4H_4	 58.434 
5gt4H_1	5gt4H_9	5gt4H_14	 68.565 
5gt4H_1	5gt4H_9	5gt4H_10	 5.390 
5gt4H_1	5gt4H_9	5gt4H_3	 122.237 
5gt4H_1	5gt4H_9	5gt4G_6	 33.174 
5gt4H_1	5gt4H_9	5gt4H_1	 0.000 
5gt4H_1	5gt4H_9	5gt4G_7	 83.982 
5gt4H_1	5gt4H_9	5gt4H_6	 43.831 
5gt4H_1	5gt4H_9	5gt4H_12	 65.573 
5gt4H_1	5gt4H_9	5gt4H_9	 90.000 
5gt4H_1	5gt4H_9	5gt4H_11	 23.113 
5gt4H_1	5gt4H_9	5gt4H_8	 115.812 
5gt4H_1	5gt4H_9	5gt4G_5	 40.186 
5gt4H_1	5gt4H_9	5gt4H_13	 91.587 
5gt4H_1	5gt4H_9	5gt4G_2	 66.427 
5gt4H_1	5gt4H_9	5gt4H_4	 52.731 
5gt4H_1	5gt4H_11	5gt4H_14	 68.045 
5gt4H_1	5gt4H_11	5gt4H_10	 44.583 
5gt4H_1	5gt4H_11	5gt4H_3	 72.816 
5gt4H_1	5gt4H_11	5gt4G_6	 51.123 
5gt4H_1	5gt4H_11	5gt4H_1	 0.000 
5gt4H_1	5gt4H_11	5gt4G_7	 46.695 
5gt4H_1	5gt4H_11	5gt4H_6	 70.410 
5gt4H_1	5gt4H_11	5gt4H_12	 92.533 
5gt4H_1	5gt4H_11	5gt4H_9	 78.273 
5gt4H_1	5gt4H_11	5gt4H_11	 90.000 
5gt4H_1	5gt4H_11	5gt4H_8	 67.971 
5gt4H_1	5gt4H_11	5gt4G_5	 92.216 
5gt4H_1	5gt4H_11	5gt4H_13	 65.581 
5gt4H_1	5gt4H_11	5gt4G_2	 39.059 
5gt4H_1	5gt4H_11	5gt4H_4	 50.397 
5gt4H_1	5gt4H_8	5gt4H_14	 55.769 
5gt4H_1	5gt4H_8	5gt4H_10	 7.986 
5gt4H_1	5gt4H_8	5gt4H_3	 135.473 
5gt4H_1	5gt4H_8	5gt4G_6	 14.439 
5gt4H_1	5gt4H_8	5gt4H_1	 0.000 
5gt4H_1	5gt4H_8	5gt4G_7	 69.793 
5gt4H_1	5gt4H_8	5gt4H_6	 31.149 
5gt4H_1	5gt4H_8	5gt4H_12	 43.904 
5gt4H_1	5gt4H_8	5gt4H_9	 44.018 
5gt4H_1	5gt4H_8	5gt4H_11	 16.671 
5gt4H_1	5gt4H_8	5gt4H_8	 90.000 
5gt4H_1	5gt4H_8	5gt4G_5	 31.605 
5gt4H_1	5gt4H_8	5gt4H_13	 88.105 
5gt4H_1	5gt4H_8	5gt4G_2	 56.045 
5gt4H_1	5gt4H_8	5gt4H_4	 34.700 
5gt4H_1	5gt4G_5	5gt4H_14	 91.532 
5gt4H_1	5gt4G_5	5gt4H_10	 25.223 
5gt4H_1	5gt4G_5	5gt4H_3	 88.010 
5gt4H_1	5gt4G_5	5gt4G_6	 42.961 
5gt4H_1	5gt4G_5	5gt4H_1	 0.000 
5gt4H_1	5gt4G_5	5gt4G_7	 56.146 
5gt4H_1	5gt4G_5	5gt4H_6	 70.461 
5gt4H_1	5gt4G_5	5gt4H_12	 82.415 
5gt4H_1	5gt4G_5	5gt4H_9	 64.962 
5gt4H_1	5gt4G_5	5gt4H_11	 34.229 
5gt4H_1	5gt4G_5	5gt4H_8	 72.418 
5gt4H_1	5gt4G_5	5gt4G_5	 90.000 
5gt4H_1	5gt4G_5	5gt4H_13	 90.991 
5gt4H_1	5gt4G_5	5gt4G_2	 57.748 
5gt4H_1	5gt4G_5	5gt4H_4	 63.172 
5gt4H_1	5gt4H_13	5gt4H_14	 31.389 
5gt4H_1	5gt4H_13	5gt4H_10	 10.028 
5gt4H_1	5gt4H_13	5gt4H_3	 104.164 
5gt4H_1	5gt4H_13	5gt4G_6	 24.818 
5gt4H_1	5gt4H_13	5gt4H_1	 0.000 
5gt4H_1	5gt4H_13	5gt4G_7	 57.242 
5gt4H_1	5gt4H_13	5gt4H_6	 20.215 
5gt4H_1	5gt4H_13	5gt4H_12	 38.341 
5gt4H_1	5gt4H_13	5gt4H_9	 43.705 
5gt4H_1	5gt4H_13	5gt4H_11	 14.615 
5gt4H_1	5gt4H_13	5gt4H_8	 63.507 
5gt4H_1	5gt4H_13	5gt4G_5	 29.486 
5gt4H_1	5gt4H_13	5gt4H_13	 90.000 
5gt4H_1	5gt4H_13	5gt4G_2	 46.062 
5gt4H_1	5gt4H_13	5gt4H_4	 9.340 
5gt4H_1	5gt4G_2	5gt4H_14	 69.323 
5gt4H_1	5gt4G_2	5gt4H_10	 16.108 
5gt4H_1	5gt4G_2	5gt4H_3	 108.116 
5gt4H_1	5gt4G_2	5gt4G_6	 36.434 
5gt4H_1	5gt4G_2	5gt4H_1	 0.000 
5gt4H_1	5gt4G_2	5gt4G_7	 101.342 
5gt4H_1	5gt4G_2	5gt4H_6	 39.998 
5gt4H_1	5gt4G_2	5gt4H_12	 49.829 
5gt4H_1	5gt4G_2	5gt4H_9	 58.510 
5gt4H_1	5gt4G_2	5gt4H_11	 13.594 
5gt4H_1	5gt4G_2	5gt4H_8	 88.785 
5gt4H_1	5gt4G_2	5gt4G_5	 34.081 
5gt4H_1	5gt4G_2	5gt4H_13	 104.248 
5gt4H_1	5gt4G_2	5gt4G_2	 90.000 
5gt4H_1	5gt4G_2	5gt4H_4	 44.136 
5gt4H_1	5gt4H_4	5gt4H_14	 121.476 
5gt4H_1	5gt4H_4	5gt4H_10	 20.904 
5gt4H_1	5gt4H_4	5gt4H_3	 139.695 
5gt4H_1	5gt4H_4	5gt4G_6	 54.358 
5gt4H_1	5gt4H_4	5gt4H_1	 0.000 
5gt4H_1	5gt4H_4	5gt4G_7	 107.886 
5gt4H_1	5gt4H_4	5gt4H_6	 58.671 
5gt4H_1	5gt4H_4	5gt4H_12	 73.153 
5gt4H_1	5gt4H_4	5gt4H_9	 78.436 
5gt4H_1	5gt4H_4	5gt4H_11	 22.351 
5gt4H_1	5gt4H_4	5gt4H_8	 114.779 
5gt4H_1	5gt4H_4	5gt4G_5	 51.481 
5gt4H_1	5gt4H_4	5gt4H_13	 163.198 
5gt4H_1	5gt4H_4	5gt4G_2	 112.861 
5gt4H_1	5gt4H_4	5gt4H_4	 90.000 
5gt4G_7	5gt4H_14	5gt4H_14	 90.000 
5gt4G_7	5gt4H_14	5gt4H_10	 68.685 
5gt4G_7	5gt4H_14	5gt4H_3	 54.838 
5gt4G_7	5gt4H_14	5gt4G_6	 40.480 
5gt4G_7	5gt4H_14	5gt4H_1	 72.985 
5gt4G_7	5gt4H_14	5gt4G_7	 0.000 
5gt4G_7	5gt4H_14	5gt4H_6	 89.860 
5gt4G_7	5gt4H_14	5gt4H_12	 81.557 
5gt4G_7	5gt4H_14	5gt4H_9	 51.097 
5gt4G_7	5gt4H_14	5gt4H_11	 86.039 
5gt4G_7	5gt4H_14	5gt4H_8	 33.686 
5gt4G_7	5gt4H_14	5gt4G_5	 112.360 
5gt4G_7	5gt4H_14	5gt4H_13	 62.485 
5gt4G_7	5gt4H_14	5gt4G_2	 22.913 
5gt4G_7	5gt4H_14	5gt4H_4	 36.572 
5gt4G_7	5gt4H_10	5gt4H_14	 58.564 
5gt4G_7	5gt4H_10	5gt4H_10	 90.000 
5gt4G_7	5gt4H_10	5gt4H_3	 37.087 
5gt4G_7	5gt4H_10	5gt4G_6	 15.936 
5gt4G_7	5gt4H_10	5gt4H_1	 114.912 
5gt4G_7	5gt4H_10	5gt4G_7	 0.000 
5gt4G_7	5gt4H_10	5gt4H_6	 76.563 
5gt4G_7	5gt4H_10	5gt4H_12	 76.907 
5gt4G_7	5gt4H_10	5gt4H_9	 49.822 
5gt4G_7	5gt4H_10	5gt4H_11	 177.035 
5gt4G_7	5gt4H_10	5gt4H_8	 29.713 
5gt4G_7	5gt4H_10	5gt4G_5	 116.668 
5gt4G_7	5gt4H_10	5gt4H_13	 42.636 
5gt4G_7	5gt4H_10	5gt4G_2	 22.267 
5gt4G_7	5gt4H_10	5gt4H_4	 39.751 
5gt4G_7	5gt4H_3	5gt4H_14	 69.108 
5gt4G_7	5gt4H_3	5gt4H_10	 48.802 
5gt4G_7	5gt4H_3	5gt4H_3	 90.000 
5gt4G_7	5gt4H_3	5gt4G_6	 35.665 
5gt4G_7	5gt4H_3	5gt4H_1	 45.288 
5gt4G_7	5gt4H_3	5gt4G_7	 0.000 
5gt4G_7	5gt4H_3	5gt4H_6	 62.751 
5gt4G_7	5gt4H_3	5gt4H_12	 72.047 
5gt4G_7	5gt4H_3	5gt4H_9	 55.409 
5gt4G_7	5gt4H_3	5gt4H_11	 57.305 
5gt4G_7	5gt4H_3	5gt4H_8	 34.727 
5gt4G_7	5gt4H_3	5gt4G_5	 69.741 
5gt4G_7	5gt4H_3	5gt4H_13	 73.247 
5gt4G_7	5gt4H_3	5gt4G_2	 24.357 
5gt4G_7	5gt4H_3	5gt4H_4	 44.827 
5gt4G_7	5gt4G_6	5gt4H_14	 79.344 
5gt4G_7	5gt4G_6	5gt4H_10	 153.012 
5gt4G_7	5gt4G_6	5gt4H_3	 50.566 
5gt4G_7	5gt4G_6	5gt4G_6	 90.000 
5gt4G_7	5gt4G_6	5gt4H_1	 138.210 
5gt4G_7	5gt4G_6	5gt4G_7	 0.000 
5gt4G_7	5gt4G_6	5gt4H_6	 109.602 
5gt4G_7	5gt4G_6	5gt4H_12	 114.844 
5gt4G_7	5gt4G_6	5gt4H_9	 93.132 
5gt4G_7	5gt4G_6	5gt4H_11	 161.004 
5gt4G_7	5gt4G_6	5gt4H_8	 48.219 
5gt4G_7	5gt4G_6	5gt4G_5	 128.654 
5gt4G_7	5gt4G_6	5gt4H_13	 55.358 
5gt4G_7	5gt4G_6	5gt4G_2	 35.137 
5gt4G_7	5gt4G_6	5gt4H_4	 71.132 
5gt4G_7	5gt4H_1	5gt4H_14	 49.581 
5gt4G_7	5gt4H_1	5gt4H_10	 52.037 
5gt4G_7	5gt4H_1	5gt4H_3	 29.677 
5gt4G_7	5gt4H_1	5gt4G_6	 20.517 
5gt4G_7	5gt4H_1	5gt4H_1	 90.000 
5gt4G_7	5gt4H_1	5gt4G_7	 0.000 
5gt4G_7	5gt4H_1	5gt4H_6	 60.572 
5gt4G_7	5gt4H_1	5gt4H_12	 60.297 
5gt4G_7	5gt4H_1	5gt4H_9	 41.360 
5gt4G_7	5gt4H_1	5gt4H_11	 119.459 
5gt4G_7	5gt4H_1	5gt4H_8	 24.484 
5gt4G_7	5gt4H_1	5gt4G_5	 94.833 
5gt4G_7	5gt4H_1	5gt4H_13	 36.440 
5gt4G_7	5gt4H_1	5gt4G_2	 18.843 
5gt4G_7	5gt4H_1	5gt4H_4	 32.763 
5gt4G_7	5gt4G_7	5gt4H_14	 90.000 
5gt4G_7	5gt4G_7	5gt4H_10	 90.000 
5gt4G_7	5gt4G_7	5gt4H_3	 90.000 
5gt4G_7	5gt4G_7	5gt4G_6	 90.000 
5gt4G_7	5gt4G_7	5gt4H_1	 90.000 
5gt4G_7	5gt4G_7	5gt4G_7	 90.000 
5gt4G_7	5gt4G_7	5gt4H_6	 90.000 
5gt4G_7	5gt4G_7	5gt4H_12	 90.000 
5gt4G_7	5gt4G_7	5gt4H_9	 90.000 
5gt4G_7	5gt4G_7	5gt4H_11	 90.000 
5gt4G_7	5gt4G_7	5gt4H_8	 90.000 
5gt4G_7	5gt4G_7	5gt4G_5	 90.000 
5gt4G_7	5gt4G_7	5gt4H_13	 90.000 
5gt4G_7	5gt4G_7	5gt4G_2	 90.000 
5gt4G_7	5gt4G_7	5gt4H_4	 90.000 
5gt4G_7	5gt4H_6	5gt4H_14	 65.570 
5gt4G_7	5gt4H_6	5gt4H_10	 75.215 
5gt4G_7	5gt4H_6	5gt4H_3	 45.096 
